"","sp.pop","Genus_species","Common_name","Population","Habitat_type","Habitat_open","Habitat_closed","Habitat_cat","Habitat_heterogenity","Activity_pattern","DisperseM","DisperseF","solitaryM","solitaryF","Solitary","MF","MF_adult_off","MFF","FMM","FFMM","FF","MM","Sex_specific_group","Sex_specific_solitaryM","Sex_specific_solitaryF","Sibling","Nbr_of_studies","Nbr_social_units","Nbr_papers_for_each_field_sites","IVSO","Main1","Main2","calculation_main_SO","foraging_style","level_of_society","Disruption","Locomotion","mean_Male_all","mean_Female_all","mean_other_all","sd_Male_all","sd_Female_all","sd_other_all","mean_Fruits_all","mean_Seeds_all","mean_Leaves_all","mean_Flowers_all","mean_Animal_all","sd_Fruits_all","sd_Seeds_all","sd_Leaves_all","sd_Flowers_all","sd_Animals_all","IVSO_prop","IVSOint","superfamily"
"110","pop","Brachyteles_hypoxanthus","Northern Muriqui","RPPN- FMA, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10,6,"none","FFMM","FFMM",1,"groups","ff","none","AR",9.5,8.125,NA,0.141421356,0.38890873,NA,27.8,5,44.53333333,14.56666667,NA,8.066597796,NA,19.23157127,12.24595171,NA,0,0,"Ceboidea"
"112","pop","Cacajao_calvus","Red Uakari Monkey","Lago Preto Conservation Concession, Peru","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","ff","none","AR",3.35,2.765,NA,0.141421356,0.16263456,NA,35.8,55,2.495,3.72,5.2,16.04119696,10.81665383,1.138441918,NA,NA,0,0,"Ceboidea"
"115","pop","Cacajao_melanocephalus","Golden Backed Uakari","Jau National Park, Brazil","Forest",0,1,"closed",1,"Diurnal",18,4,NA,NA,NA,20,NA,3,15,86,1,17,1,NA,NA,NA,NA,124,1,"wp","FFMM","FFMM",0.688,"groups","ff","none","AR",3.44,2.722333333,2.94,0.484974226,0.030435725,NA,19.5,63,14.7,5.15,1.6,10.60660172,1.414213562,NA,2.61629509,0.565685425,0.312,38,"Ceboidea"
"116","pop","Cacajao_melanocephalus","Golden Backed Uakari","Pico da Neblina National Park, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none","AR",3.44,2.722333333,2.94,0.484974226,0.030435725,NA,19.5,63,14.7,5.15,1.6,10.60660172,1.414213562,NA,2.61629509,0.565685425,0,0,"Ceboidea"
"120","pop","Callicebus_coimbrai","Coimbra-Filho's Titi Monkey","Fazenda Trapsa, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",NA,1.19,1.21,NA,0.035355339,NA,61,10,22,4,3,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"123","pop","Callicebus_melanochir","Southern Bahian Titi Monkey","Lemos Maia Experimental Station, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",NA,1.385,1.37,NA,0.021213203,NA,56.75,24.15,15.65,NA,NA,2.899137803,3.181980515,2.192031022,NA,NA,0,0,"Ceboidea"
"125","pop","Callicebus_nigrifrons","Black-fronted Titi Monkey","Nature Reserve of Serra do Caraca, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"none","MF","MF",1,"groups","one","none","AR",1.35,1.3,NA,NA,NA,NA,58.5,NA,19,17.5,2,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"127","pop","Callicebus_personatus","Masked Titi Monkey","Lemos Maia Experimental station, Brazil","Forest_Grassland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",1.31,1.339,NA,0.056568542,0.055154329,NA,68.285,NA,18.13,11.6,NA,17.98172545,NA,0.183847763,14.99066376,NA,0,0,"Ceboidea"
"128","pop","Callicebus_personatus","Masked Titi Monkey","Linhares Forest Reserve, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",1.31,1.339,NA,0.056568542,0.055154329,NA,68.285,NA,18.13,11.6,NA,17.98172545,NA,0.183847763,14.99066376,NA,0,0,"Ceboidea"
"130","pop","Callimico_goeldii","Goeldi's Monkey","Pando Department, Bolivia","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,1,NA,NA,NA,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,7,3,"wp","MF","MF",0.428571429,"groups","one","none","AR",0.441,0.4705,0.48,0.068110205,0.082447963,NA,27,NA,NA,NA,34,5.656854249,NA,NA,NA,NA,0.571428571,3,"Ceboidea"
"131","pop","Callimico_goeldii","Goeldi's Monkey","Rio Tahuamanu, Peru","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","MFF","FFMM",0.5,"groups","one","none","AR",0.441,0.4705,0.48,0.068110205,0.082447963,NA,27,NA,NA,NA,34,5.656854249,NA,NA,NA,NA,0.5,1,"Ceboidea"
"132","pop","Callimico_goeldii","Goeldi's Monkey","Mucden, Bolivia","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","one","none","AR",0.441,0.4705,0.48,0.068110205,0.082447963,NA,27,NA,NA,NA,34,5.656854249,NA,NA,NA,NA,0,0,"Ceboidea"
"134","pop","Callithrix_aurita","Buffy-tufted-ear Marmoset","Cunha Nucleus Mar State Park, Brazil","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","MFF","FFMM",0.5,"groups","one","yes","AR",0.453,0.431,0.44,NA,NA,NA,19.835,NA,NA,NA,34.08,12.49457682,NA,NA,NA,6.250823946,0.5,1,"Ceboidea"
"135","pop","Callithrix_aurita","Buffy-tufted-ear Marmoset","Fazenda Lagoa, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",0.453,0.431,0.44,NA,NA,NA,19.835,NA,NA,NA,34.08,12.49457682,NA,NA,NA,6.250823946,0,0,"Ceboidea"
"137","pop","Callithrix_flaviceps","Buffy-headed Marmoset","Augusto Ruschi Biological Reserve, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,"none","FFMM","FFMM",1,"groups","one","none","AR",0.385,0.44665,NA,0.06363961,0.023546656,NA,5.845,4.04,NA,NA,17.31,5.381082605,NA,NA,NA,3.648670991,0,0,"Ceboidea"
"138","pop","Callithrix_flaviceps","Buffy-headed Marmoset","Fazenda Montes Carlos, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","FMM","FFMM",0.5,"groups","one","yes","AR",0.385,0.44665,NA,0.06363961,0.023546656,NA,5.845,4.04,NA,NA,17.31,5.381082605,NA,NA,NA,3.648670991,0.5,1,"Ceboidea"
"141","pop","Callithrix_jacchus","Common Marmoset","Camaragibe Pernambuco, Brazil","Artificial_Forest",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2,"wp","MFF","FFMM",0.5,"groups","one","none","AR",0.329966667,0.328666667,0.32,0.021684172,0.009865766,NA,29.935,NA,8.81,5.76,14.06,9.807571055,NA,NA,NA,7.155920626,0.5,1,"Ceboidea"
"142","pop","Callithrix_jacchus","Common Marmoset","Dois Irmfios Forest, Brazil","Artificial_Forest",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,8,1,"wp","FFMM","FFMM",0.875,"groups","one","none","AR",0.329966667,0.328666667,0.32,0.021684172,0.009865766,NA,29.935,NA,8.81,5.76,14.06,9.807571055,NA,NA,NA,7.155920626,0.125,1,"Ceboidea"
"143","pop","Callithrix_jacchus","Common Marmoset","Ecological station of Tapacura, Brazil","Forest_Shrubland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,10,2,"wp","FFMM","FFMM",0.5,"groups","one","none","AR",0.329966667,0.328666667,0.32,0.021684172,0.009865766,NA,29.935,NA,8.81,5.76,14.06,9.807571055,NA,NA,NA,7.155920626,0.5,5,"Ceboidea"
"144","pop","Callithrix_jacchus","Common Marmoset","EFLEX-IBAMA, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,5,2,"wp","FFMM","FFMM",0.8,"groups","one","none","AR",0.329966667,0.328666667,0.32,0.021684172,0.009865766,NA,29.935,NA,8.81,5.76,14.06,9.807571055,NA,NA,NA,7.155920626,0.2,0,"Ceboidea"
"145","pop","Callithrix_jacchus","Common Marmoset","Baracuhy Biological Station, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,7,2,"wp","MF","MF",0.571428571,"groups","one","none","AR",0.329966667,0.328666667,0.32,0.021684172,0.009865766,NA,29.935,NA,8.81,5.76,14.06,9.807571055,NA,NA,NA,7.155920626,0.428571429,3,"Ceboidea"
"148","pop","Callithrix_penicillata","Black-tufted-ear Marmoset","Bauru, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"none","MFF","MFF",1,"groups","one","none","AR",0.344,0.307,NA,NA,NA,NA,24.5,NA,NA,NA,27.66666667,12.02081528,NA,NA,NA,3.214550254,0,0,"Ceboidea"
"149","pop","Callithrix_penicillata","Black-tufted-ear Marmoset","Brazilian Botanical Garden, Brazil","Forest_Savanna_Shrubland",1,1,"both",3,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none","AR",0.344,0.307,NA,NA,NA,NA,24.5,NA,NA,NA,27.66666667,12.02081528,NA,NA,NA,3.214550254,0,0,"Ceboidea"
"152","pop","Cebus_albifrons","Ecuadorian White-fronted Capuchin","Cerro Blanco Protected Forest, Ecuator","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,1,"none","FFMM","FFMM",1,"groups","one","none","AR",2.65,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"153","pop","Cebus_albifrons","Ecuadorian White-fronted Capuchin","Hacienda Paraiso, Ecuator","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,5,1,"wp","FFMM","FFMM",0.6,"groups","one","none","AR",2.65,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,2,"Ceboidea"
"154","pop","Cebus_albifrons","Ecuadorian White-fronted Capuchin","Jauneche, Ecuator","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,"none","FFMM","FFMM",1,"groups","one","none","AR",2.65,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"155","pop","Cebus_albifrons","Ecuadorian White-fronted Capuchin","La Hesperia Biological Reserve, Ecuator","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","one","none","AR",2.65,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"156","pop","Cebus_albifrons","Ecuadorian White-fronted Capuchin","Lalo Loor Dry Forest Reserve, Ecuator","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none","AR",2.65,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"158","pop","Cebus_albifrons","Humboldt's White-fronted Capuchin","TBS, Ecuador","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","one","none","BOTH",2.7915,2.259,2.74,0.549421969,0.04384062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"161","pop","Cebus_capucinus","Colombian White-faced Capuchin","Barro Colorado Island, Panama","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,9,2,"none","FFMM","FFMM",1,"groups","one","none","AR",3.59,2.395,3.11,0.127279221,0.205060967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"162","pop","Cebus_capucinus","Colombian White-faced Capuchin","La Selva Biological Station, Costa Rica","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,"none","FFMM","FFMM",1,"groups","one","none","AR",3.59,2.395,3.11,0.127279221,0.205060967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"163","pop","Cebus_capucinus","Colombian White-faced Capuchin","Lomas Barbudal Biological Reserve, Costa Rica","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,2,NA,23,NA,NA,NA,NA,NA,NA,NA,25,5,"wp","FFMM","FFMM",0.92,"groups","one","none","AR",3.59,2.395,3.11,0.127279221,0.205060967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,1,"Ceboidea"
"164","pop","Cebus_capucinus","Colombian White-faced Capuchin","Santa Rosa, Costa Rica","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,9,NA,33,NA,NA,NA,NA,NA,NA,NA,42,5,"wp","FFMM","FFMM",0.785714286,"groups","one","none","AR",3.59,2.395,3.11,0.127279221,0.205060967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714,8,"Ceboidea"
"168","pop","Cebus_kaapori","Ka'apor Capuchin","Goianesia do Para, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none","AR",3.025,2.28,2.7,0.035355339,0.169705627,NA,84.16666667,7.6,NA,NA,12.6,13.8954429,NA,NA,NA,0.565685425,0,0,"Ceboidea"
"171","pop","Cebus_olivaceus","Guianan Weeper Capuchin","Fundo Pecquario Masaguaral, Venezuela","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,"wp","MFF","MFF",0.75,"groups","one","none","AR",3.12,2.51,2.88,0.169705627,0.014142136,NA,65,NA,NA,1,28,NA,NA,NA,NA,NA,0.25,1,"Ceboidea"
"174","pop","Cercocebus_agilis","Agile Mangabey","Dzanga Ndoki National Park, Central African Republic","Forest_Grassland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none","BOTH",9.1535,5.5325,7.58,0.490024999,0.180312229,NA,70,NA,NA,NA,NA,8.485281374,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"175","pop","Cercocebus_agilis","Agile Mangabey","M'Bondou, Gabon","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"wp","MFF","MFF",0.666666667,"groups","ff","yes","BOTH",9.1535,5.5325,7.58,0.490024999,0.180312229,NA,70,NA,NA,NA,NA,8.485281374,NA,NA,NA,NA,0.333333333,0,"Cercopithecoidea"
"177","pop","Cercocebus_atys","Sooty Mangabey","Taï National Park, Ivory Coast","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,"none","FFMM","FFMM",1,"groups","one","none","T",10.44125,6.033333333,NA,0.467410865,0.472581563,NA,20,58,12.5,1.3,19.7,NA,NA,16.26345597,0,9.475230868,0,0,"Cercopithecoidea"
"180","pop","Cercocebus_galeritus","Tana River/ Crested Mangabey","Tana River, Kenya","Forest_Grassland_Wetland",1,1,"both",3,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,8,2,"wp","FFMM","FFMM",0.875,"groups","one","none","BOTH",9.61,4.48,7.44,NA,1.103086579,NA,40.56666667,35.53333333,2.833333333,2.4,NA,18.60707751,15.34285936,0.850490055,0.781024968,NA,0.125,1,"Cercopithecoidea"
"182","pop","Cercocebus_atys","White napped Mangabey","Comoé National Park, Ivory Coast","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","one","none","T",9.28525,4.70775,7.28,1.684400066,0.724780599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"184","pop","Cercocebus_sanjei","Sanje Mangabey","Udzungwa Mountain National Park, Tanzania","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,"none","FFMM","FFMM",1,"groups","one","yes","BOTH",10.3,5.8,8.05,NA,NA,NA,50,27,4,2,11,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"186","pop","Cercocebus_torquatus","Red capped Mangabey","Sentier Nature Forest, Gabon","Forest_Grassland_Shrubland_Wetland",1,1,"both",4,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,1,"wp","FFMM","FFMM",0.666666667,"groups","ff","none","BOTH",11.775,6.281666667,NA,1.879231226,1.203368882,NA,60,20,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,0,"Cercopithecoidea"
"188","pop","Cercopithecus_ascanius","Red-tailed Monkey/Guenon","Kibale National Park, Uganda","Forest_Grassland_Woodland",1,1,"both",3,"Diurnal",1,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,"none","MFF","MFF",1,"groups","one","none","AR",4.143333333,2.94525,3.477,0.423198929,0.242219425,0.335168614,54.8,12.2,12.46666667,6.466666667,25.2,6.655073253,16.68772004,7.457434769,8.261557561,4.250882261,0,0,"Cercopithecoidea"
"189","pop","Cercopithecus_ascanius","Red-tailed Monkey/Guenon","Kibale Forest, Uganda","Forest",0,1,"closed",1,"Diurnal",2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"none","MFF","MFF",1,"groups","one","none","AR",4.143333333,2.94525,3.477,0.423198929,0.242219425,0.335168614,54.8,12.2,12.46666667,6.466666667,25.2,6.655073253,16.68772004,7.457434769,8.261557561,4.250882261,0,0,"Cercopithecoidea"
"190","pop","Cercopithecus_ascanius","Red-tailed Monkey/Guenon","Kakamega Forest, Kenya","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","MFF","FFMM",0.5,"groups","one","none","AR",4.143333333,2.94525,3.477,0.423198929,0.242219425,0.335168614,54.8,12.2,12.46666667,6.466666667,25.2,6.655073253,16.68772004,7.457434769,8.261557561,4.250882261,0.5,1,"Cercopithecoidea"
"191","pop","Cercopithecus_ascanius","Red-tailed Monkey/Guenon","Kasala Forest Reserve, Uganda","Forest",0,1,"closed",1,"Diurnal",2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","one","none","AR",4.143333333,2.94525,3.477,0.423198929,0.242219425,0.335168614,54.8,12.2,12.46666667,6.466666667,25.2,6.655073253,16.68772004,7.457434769,8.261557561,4.250882261,0,0,"Cercopithecoidea"
"193","pop","Cercopithecus_campbelli","Campbell's Monkey/Guenon","Taï National Park, Ivory Coast","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,"none","MFF","MFF",1,"groups","one","none","AR",4.05,2.7,3.366666667,0.636396103,NA,0.321455025,37,8,27.5,5,33,12.72792206,NA,27.57716447,5.656854249,NA,0,0,"Cercopithecoidea"
"195","pop","Cercopithecus_cephus","Moustached Monkey/Guenon","M'passa, Gabon","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","MF","MFF",0.5,"groups","one","none","AR",4.245,2.895,3.48,0.219203102,0.082259751,NA,77,6.9,15.5,6.9,12.95,4.242640687,NA,NA,NA,8.555992052,0.5,1,"Cercopithecoidea"
"197","pop","Cercopithecus_pogonias","Crowned Monkey","M'passa, Gabon","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups"," ","none","AR",4.25,2.83,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"199","pop","Cercopithecus_diana","Diana Monkey","Taï National Park, Ivory Coast","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,"none","MFF","MFF",1,"groups","one","none","AR",5.133333333,3.08,4.5,0.115470054,1.159655121,NA,59,NA,16,3,16,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"200","pop","Cercopithecus_diana","Diana Monkey","Tiwai, Sierra Leone","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"none","MFF","MFF",1,"groups","one","none","AR",5.133333333,3.08,4.5,0.115470054,1.159655121,NA,59,NA,16,3,16,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"203","pop","Cercopithecus_erythrogaster","White-throated Monkey","Okomu Forest Reserve, Nigeria","Forest",0,1,"closed",1,"Diurnal",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups"," ","none","AR",4,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"207","pop","Cercopithecus_campbelli","Lowe's Monkey","Adiopodoumé, Ivory Coast","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups","ff","yes","AR",5.2,2.6,3.9,NA,NA,NA,25,NA,NA,NA,59.5,NA,NA,NA,NA,NA,0,0,"Cercopithecoidea"
"209","pop","Cercopithecus_mitis","Blue Monkey","Kakamega Forest, Kenya","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,6,3,"wp","MFF","MFF",0.833333333,"groups","ff","yes","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0.166666667,1,"Cercopithecoidea"
"210","pop","Cercopithecus_mitis","Blue Monkey","Gede Ruins National Monument, Kenya","Woodland",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups"," ","none","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0,0,"Cercopithecoidea"
"211","pop","Cercopithecus_mitis","Blue Monkey","Mount Kilum, Cameroun","Forest",0,1,"closed",1,"Diurnal",1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,"wp","MFF","FFMM",0.5,"groups","ff","none","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0.5,1,"Cercopithecoidea"
"212","pop","Cercopithecus_mitis","Blue Monkey","Kibale National Park, Uganda","Forest_Grassland",1,1,"both",2,"Diurnal",16,NA,NA,NA,NA,NA,NA,15,NA,1,1,NA,NA,NA,NA,NA,NA,16,4,"wp","MFF","MFF",0.9375,"groups","ff","yes","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0.0625,1,"Cercopithecoidea"
"213","pop","Cercopithecus_mitis","Blue Monkey","Ngoye Forest, South Africa","Forest_Grassland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,4,2,"wp","MFF","MFF",0.75,"groups"," ","none","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0.25,1,"Cercopithecoidea"
"214","pop","Cercopithecus_mitis","Blue Monkey","Virunga Volcano, Rwanda","Forest",0,1,"closed",1,"Diurnal",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MFF","MFF",1,"groups"," ","none","AR",6.3894375,3.9265125,4.89,1.360489813,0.585317778,NA,51.565,2.4,19.025,9.875,20.49,6.116499544,0,1.992276755,1.87383297,3.663932314,0,0,"Cercopithecoidea"
